1.9658592E9,2,6384.0
1.9940256E9,2,6381.0
1.970352E9,2,6292.0
1.9836576E9,2,6409.0
1.994976E9,2,6411.0
1.9774368E9,2,6346.0
1.9649088E9,2,6443.0
1.991952E9,2,6413.0
1.9821888E9,2,6304.0
1.964304E9,2,6466.0
1.9993824E9,2,6444.0
1.9852992E9,2,6348.0
1.9860768E9,2,6439.0
1.9903968E9,2,6340.0
1.997568E9,2,6456.0
1.9751904E9,2,6354.0
1.987632E9,2,6286.0
1.9679328E9,2,6362.0
1.9910016E9,2,6360.0
1.9913472E9,2,6331.0
1.9618848E9,2,8368.0
1.9835712E9,2,6324.0
1.9672416E9,2,6384.0
1.9948896E9,2,6366.0
1.9676736E9,2,6344.0
1.9829664E9,2,6364.0
1.9776096E9,2,6352.0
1.9998144E9,2,6369.0
1.9624896E9,2,6564.0
1.9619712E9,2,8282.0
1.9969632E9,2,6462.0
1.979856E9,2,6329.0
1.9773504E9,2,6359.0
1.9999872E9,2,6422.0
1.9649952E9,2,6473.0
1.9921248E9,2,6414.0
1.9744992E9,2,6390.0
1.9652544E9,2,6376.0
1.9770912E9,2,6370.0
1.9689696E9,2,6413.0
1.9653408E9,2,6441.0
1.9786464E9,2,6372.0
1.9701792E9,2,6421.0
1.9721664E9,2,6448.0
1.9991232E9,2,6327.0
1.9942848E9,2,6327.0
1.9623168E9,2,6620.0
1.999296E9,2,6310.0
1.963008E9,2,6624.0
1.9643904E9,2,6474.0
1.9671552E9,2,6396.0
1.9697472E9,2,6450.0
1.9674144E9,2,6303.0
1.9734624E9,2,6316.0
1.9642176E9,2,6561.0
1.9938528E9,2,6293.0
1.9732896E9,2,6346.0
1.9816704E9,2,6386.0
1.9861632E9,2,6312.0
1.9864224E9,2,6272.0
1.990656E9,2,6332.0
1.99152E9,2,6429.0
1.9791648E9,2,6373.0
1.9933344E9,2,6406.0
1.9704384E9,2,6364.0
1.9795104E9,2,6321.0
1.9979136E9,2,6411.0
1.9750176E9,2,6389.0
1.975104E9,2,6357.0
1.9925568E9,2,6350.0
1.9924704E9,2,6396.0
1.9878912E9,2,6408.0
1.9920384E9,2,6351.0
1.9654272E9,2,6472.0
1.9637856E9,2,6461.0
1.968624E9,2,6363.0
1.9744128E9,2,6427.0
1.9968768E9,2,6341.0
1.9688832E9,2,6295.0
1.9907424E9,2,6406.0
1.986768E9,2,6389.0
1.9763136E9,2,6347.0
1.9912608E9,2,6450.0
1.9715616E9,2,6475.0
1.9961856E9,2,6462.0
1.9787328E9,2,6347.0
1.9696608E9,2,6295.0
1.9629216E9,2,6493.0
1.998864E9,2,6288.0
1.9827936E9,2,6411.0
1.9767456E9,2,6418.0
1.985904E9,2,6392.0
1.9952352E9,2,6350.0
1.9930752E9,2,6381.0
1.9725984E9,2,6408.0
1.9950624E9,2,6419.0
1.9726848E9,2,6354.0
1.9853856E9,2,6304.0
1.9937664E9,2,6398.0
1.9944576E9,2,6387.0
1.9698336E9,2,6352.0
1.9662048E9,2,6409.0
1.967328E9,2,6430.0
1.9732032E9,2,6339.0
1.9805472E9,2,6358.0
1.9847808E9,2,6321.0
1.9951488E9,2,6435.0
1.9830528E9,2,6440.0
1.962576E9,2,6506.0
1.9779552E9,2,6494.0
1.9803744E9,2,6474.0
1.9646496E9,2,6407.0
1.96776E9,2,6415.0
1.9737216E9,2,6447.0
1.977696E9,2,6300.0
1.978128E9,2,6295.0
1.9801152E9,2,6419.0
1.9659456E9,2,6534.0
1.9956672E9,2,6458.0
1.969056E9,2,6359.0
1.9914336E9,2,6285.0
1.9738944E9,2,6300.0
1.9909152E9,2,6406.0
1.9640448E9,2,6462.0
1.9999008E9,2,6345.0
1.9865952E9,2,6320.0
1.9810656E9,2,6430.0
1.9964448E9,2,6378.0
1.9792512E9,2,6413.0
1.9872E9,2,6334.0
1.9793376E9,2,6315.0
1.9973088E9,2,6388.0
1.979424E9,2,6460.0
1.966032E9,2,6424.0
1.9931616E9,2,6357.0
1.9706976E9,2,6352.0
1.9682784E9,2,6319.0
1.969488E9,2,6342.0
1.9617984E9,2,7944.0
1.9745856E9,2,6294.0
1.9769184E9,2,6400.0
1.988928E9,2,6441.0
1.9890144E9,2,6333.0
1.9891008E9,2,6438.0
1.9631808E9,2,6486.0
1.9894464E9,2,6358.0
1.9797696E9,2,6440.0
1.9756224E9,2,6543.0
1.9918656E9,2,6285.0
1.9897056E9,2,6429.0
2.0000736E9,2,6320.0
1.9974816E9,2,6350.0
1.9900512E9,2,6430.0
1.9757088E9,2,6298.0
1.976832E9,2,6392.0
1.96344E9,2,6417.0
1.9691424E9,2,6400.0
1.990224E9,2,6374.0
1.9866816E9,2,6342.0
1.996704E9,2,6497.0
1.9761408E9,2,6360.0
1.9908288E9,2,6395.0
1.9885824E9,2,6371.0
1.9994688E9,2,6311.0
1.9812384E9,2,6441.0
1.9665504E9,2,6476.0
1.973808E9,2,6364.0
1.9764864E9,2,6306.0
1.981152E9,2,6465.0
1.9764E9,2,6434.0
1.9859904E9,2,6435.0
1.9641312E9,2,6554.0
1.971648E9,2,6420.0
1.981584E9,2,6361.0
1.9636992E9,2,6432.0
1.9822752E9,2,6397.0
1.9960992E9,2,6336.0
1.9823616E9,2,6375.0
1.985472E9,2,6425.0
1.9957536E9,2,6421.0
1.9939392E9,2,6478.0
1.9668096E9,2,6310.0
1.9849536E9,2,6345.0
1.97208E9,2,6390.0
1.9770048E9,2,6440.0
1.9954944E9,2,6527.0
1.9670688E9,2,6371.0
1.9831392E9,2,6295.0
1.9700928E9,2,6372.0
1.9834848E9,2,6448.0
1.9731168E9,2,6363.0
1.9987776E9,2,6498.0
1.994544E9,2,6347.0
1.9804608E9,2,6355.0
1.984608E9,2,6342.0
1.9946304E9,2,6378.0
1.9840032E9,2,6337.0
1.9709568E9,2,6472.0
1.9727712E9,2,6343.0
1.984176E9,2,6361.0
1.9842624E9,2,6411.0
1.9782144E9,2,6461.0
1.9840896E9,2,6398.0
1.973376E9,2,6328.0
1.9728576E9,2,6367.0
1.9843488E9,2,6398.0
1.9992096E9,2,6376.0
1.9955808E9,2,6325.0
1.983744E9,2,6328.0
1.9846944E9,2,6488.0
1.961712E9,2,8830.0
1.9848672E9,2,6458.0
1.9783008E9,2,6358.0
1.9943712E9,2,6377.0
1.972512E9,2,6348.0
1.9722528E9,2,6318.0
1.9833984E9,2,6388.0
1.9852128E9,2,6340.0
1.9780416E9,2,6374.0
1.9628352E9,2,6554.0
1.999728E9,2,6389.0
1.9762272E9,2,6425.0
1.98288E9,2,6435.0
1.9819296E9,2,6375.0
1.97856E9,2,6381.0
1.9636128E9,2,6436.0
1.9825344E9,2,6430.0
1.9656E9,2,6428.0
1.982448E9,2,6368.0
1.9855584E9,2,6322.0
1.9667232E9,2,6432.0
1.9710432E9,2,6355.0
1.9719936E9,2,6322.0
1.99584E9,2,6266.0
1.9858176E9,2,6304.0
1.9818432E9,2,6408.0
1.9719072E9,2,6333.0
1.9817568E9,2,6281.0
1.9708704E9,2,6369.0
1.9713888E9,2,6383.0
1.9666368E9,2,6368.0
1.9788192E9,2,6477.0
1.9678464E9,2,6297.0
1.9630944E9,2,6457.0
1.996272E9,2,6350.0
1.9986912E9,2,6313.0
1.9714752E9,2,6349.0
1.964736E9,2,6482.0
1.9740672E9,2,6349.0
1.9813248E9,2,6273.0
1.9963584E9,2,6456.0
1.9789056E9,2,6391.0
1.9775232E9,2,6313.0
1.9865088E9,2,6378.0
1.9758816E9,2,6346.0
1.9806336E9,2,6341.0
1.9916064E9,2,6317.0
1.9622304E9,2,6694.0
1.9903104E9,2,6399.0
1.9871136E9,2,6472.0
1.970784E9,2,6410.0
1.9982592E9,2,6263.0
1.9799424E9,2,6395.0
1.9970496E9,2,6324.0
1.9661184E9,2,6376.0
1.9981728E9,2,6386.0
1.9648224E9,2,6515.0
1.9973952E9,2,6327.0
1.9655136E9,2,6399.0
1.9680192E9,2,6284.0
1.9891872E9,2,6368.0
1.9986048E9,2,6383.0
1.9685376E9,2,6453.0
1.9976544E9,2,6310.0
1.9927296E9,2,6439.0
1.9809792E9,2,6266.0
1.9749312E9,2,6346.0
1.9883232E9,2,6394.0
1.9752768E9,2,6316.0
2.0004192E9,2,6470.0
1.9884096E9,2,6391.0
1.988496E9,2,6306.0
1.992816E9,2,6341.0
1.9683648E9,2,6478.0
1.9888416E9,2,6338.0
1.9926432E9,2,6343.0
1.9882368E9,2,6475.0
1.99368E9,2,6352.0
1.9684512E9,2,6366.0
2.0003328E9,2,6259.0
1.9922112E9,2,6391.0
1.9692288E9,2,6346.0
1.975536E9,2,6477.0
1.9879776E9,2,6346.0
1.974672E9,2,6289.0
1.9877184E9,2,6361.0
1.9895328E9,2,6394.0
1.998E9,2,6428.0
1.9713024E9,2,6383.0
1.9896192E9,2,6300.0
1.9878048E9,2,6261.0
1.9624032E9,2,6539.0
1.9980864E9,2,6317.0
1.9985184E9,2,6373.0
1.9872864E9,2,6393.0
1.9743264E9,2,6388.0
1.966464E9,2,6396.0
1.989792E9,2,6271.0
1.9873728E9,2,6373.0
1.9635264E9,2,6520.0
1.993248E9,2,6316.0
1.9870272E9,2,6376.0
1.9695744E9,2,6452.0
1.9901376E9,2,6377.0
1.9967904E9,2,6343.0
1.9934208E9,2,6263.0
1.98072E9,2,6371.0
1.9757952E9,2,6331.0
1.9800288E9,2,6417.0
1.9702656E9,2,6324.0
1.9739808E9,2,6454.0
1.9925568E9,1,2746.0
1.9909152E9,1,2916.0
1.9922112E9,1,2857.0
1.9916064E9,1,2840.0
1.9920384E9,1,2870.0
1.9918656E9,1,2912.0
1.9689696E9,1,2756.0
1.9764E9,1,2985.0
1.9653408E9,1,2842.0
1.9914336E9,1,2740.0
1.969056E9,1,2852.0
1.9913472E9,1,2777.0
1.9912608E9,1,3016.0
1.9764864E9,1,2896.0
1.9763136E9,1,2888.0
1.9635264E9,1,2990.0
1.9908288E9,1,2844.0
1.9762272E9,1,2786.0
1.9907424E9,1,2829.0
1.9624896E9,1,3203.0
1.991952E9,1,2862.0
1.9688832E9,1,2942.0
1.9903104E9,1,2949.0
1.976832E9,1,2780.0
1.9652544E9,1,2947.0
1.9691424E9,1,2907.0
1.9757952E9,1,2758.0
1.9654272E9,1,3033.0
1.989792E9,1,2772.0
1.9897056E9,1,2944.0
1.96344E9,1,3021.0
1.9719072E9,1,2892.0
1.9756224E9,1,2894.0
1.9924704E9,1,2911.0
1.9827936E9,1,2973.0
1.9894464E9,1,2880.0
1.9891872E9,1,2801.0
1.9649952E9,1,3007.0
1.9752768E9,1,2837.0
1.9684512E9,1,2863.0
1.988928E9,1,2891.0
1.9751904E9,1,2867.0
1.9888416E9,1,2920.0
1.9619712E9,1,3672.0
1.992816E9,1,2845.0
2.0004192E9,1,2951.0
1.9683648E9,1,2893.0
1.9884096E9,1,2843.0
1.9773504E9,1,2994.0
1.9649088E9,1,2969.0
1.969488E9,1,2931.0
1.9749312E9,1,2825.0
1.9655136E9,1,2936.0
1.9878912E9,1,2987.0
1.974672E9,1,2757.0
1.9878048E9,1,2745.0
1.9631808E9,1,3024.0
1.9745856E9,1,2826.0
1.987632E9,1,2873.0
1.9680192E9,1,2850.0
1.9873728E9,1,2899.0
1.9872864E9,1,2920.0
1.9648224E9,1,2972.0
1.9836576E9,1,2952.0
1.9636128E9,1,3066.0
1.9679328E9,1,2842.0
1.9870272E9,1,2912.0
1.9743264E9,1,2910.0
1.986768E9,1,2952.0
1.9624032E9,1,3185.0
1.99368E9,1,2836.0
1.9740672E9,1,2863.0
1.9865952E9,1,2826.0
1.9938528E9,1,2887.0
1.9865088E9,1,2857.0
1.9864224E9,1,2866.0
1.964736E9,1,2954.0
1.9738944E9,1,2857.0
1.96776E9,1,2759.0
1.9859904E9,1,2952.0
1.985904E9,1,2717.0
1.9779552E9,1,2968.0
1.9630944E9,1,3149.0
1.9858176E9,1,2878.0
1.9861632E9,1,2848.0
1.9697472E9,1,3002.0
