0,5,83555.0,83555.0,210.0,8100.0,8100.0,210.0,22711.0,210.0
0,5,89385.0,89385.0,210.0,8100.0,8100.0,210.0,22718.0,210.0
0,5,100685.0,100685.0,210.0,8100.0,8100.0,210.0,22725.0,210.0
0,5,104780.0,104780.0,210.0,8100.0,8100.0,210.0,22732.0,210.0
0,5,108515.0,108515.0,211.0,8135.0,8135.0,211.0,22739.0,211.0
0,5,98255.0,98255.0,211.0,8135.0,8135.0,211.0,22746.0,211.0
0,5,103995.0,103995.0,211.0,8135.0,8135.0,211.0,22753.0,211.0
0,5,104420.0,104420.0,211.0,8135.0,8135.0,211.0,22760.0,211.0
0,5,109385.0,109385.0,211.0,8135.0,8135.0,211.0,22767.0,211.0
0,5,107665.0,107665.0,211.0,8135.0,8135.0,211.0,22774.0,211.0
0,5,114815.0,114815.0,211.0,8135.0,8135.0,211.0,22781.0,211.0
0,5,112075.0,112075.0,211.0,8135.0,8135.0,211.0,22788.0,211.0
0,5,107420.0,107420.0,211.0,8135.0,8135.0,211.0,22795.0,211.0
0,5,112960.0,112960.0,211.0,8135.0,8135.0,211.0,22802.0,211.0
0,5,128770.0,128770.0,211.0,8135.0,8135.0,211.0,22809.0,211.0
0,5,112590.0,112590.0,211.0,8135.0,8135.0,211.0,22816.0,211.0
0,5,103450.0,103450.0,211.0,8135.0,8135.0,211.0,22823.0,211.0
0,5,95380.0,95380.0,211.0,8135.0,8135.0,211.0,22830.0,211.0
0,5,101415.0,101415.0,211.0,8135.0,8135.0,211.0,22837.0,211.0
0,5,116740.0,116740.0,211.0,8135.0,8135.0,211.0,22844.0,211.0
0,5,116850.0,116850.0,211.0,8135.0,8135.0,211.0,22851.0,211.0
0,5,108485.0,108485.0,211.0,8135.0,8135.0,211.0,22858.0,211.0
0,5,105425.0,105425.0,211.0,8135.0,8135.0,211.0,22865.0,211.0
0,5,97785.0,97785.0,211.0,8135.0,8135.0,211.0,22872.0,211.0
0,5,107845.0,107845.0,211.0,8135.0,8135.0,211.0,22879.0,211.0
0,5,113205.0,113205.0,211.0,8135.0,8135.0,211.0,22886.0,211.0
0,5,110765.0,110765.0,211.0,8135.0,8135.0,211.0,22893.0,211.0
0,5,107070.0,107070.0,211.0,8135.0,8135.0,211.0,22900.0,211.0
0,5,103040.0,103040.0,211.0,8135.0,8135.0,211.0,22907.0,211.0
0,5,107760.0,107760.0,211.0,8135.0,8135.0,211.0,22914.0,211.0
0,5,118950.0,118950.0,211.0,8135.0,8135.0,211.0,22921.0,211.0
0,5,107695.0,107695.0,211.0,8135.0,8135.0,211.0,22928.0,211.0
0,5,106605.0,106605.0,211.0,8135.0,8135.0,211.0,22935.0,211.0
0,5,111835.0,111835.0,211.0,8135.0,8135.0,211.0,22942.0,211.0
0,5,107185.0,107185.0,211.0,8135.0,8135.0,211.0,22949.0,211.0
0,5,106465.0,106465.0,211.0,8135.0,8135.0,211.0,22956.0,211.0
0,5,109960.0,109960.0,211.0,8135.0,8135.0,211.0,22963.0,211.0
0,5,113205.0,113205.0,211.0,8135.0,8135.0,211.0,22970.0,211.0
0,5,115760.0,115760.0,211.0,8135.0,8135.0,211.0,22977.0,211.0
0,5,99895.0,99895.0,211.0,8135.0,8135.0,211.0,22984.0,211.0
0,5,116805.0,116805.0,211.0,8135.0,8135.0,211.0,22991.0,211.0
0,5,110500.0,110500.0,211.0,8135.0,8135.0,211.0,22998.0,211.0
0,5,114680.0,114680.0,211.0,8135.0,8135.0,211.0,23005.0,211.0
0,5,116605.0,116605.0,211.0,8135.0,8135.0,211.0,23012.0,211.0
0,5,96415.0,96415.0,211.0,8135.0,8135.0,211.0,23019.0,211.0
0,5,109525.0,109525.0,211.0,8135.0,8135.0,211.0,23026.0,211.0
0,5,113050.0,113050.0,211.0,8135.0,8135.0,211.0,23033.0,211.0
