9.0,1163.505,1274.271,1.0,0,9.0,9.0,0,1.0
12.0,4138.105,359.2567,1.0,0,12.0,12.0,0,1.0
18.0,1291.775,-733.449,1.0,0,18.0,18.0,0,1.0
37.0,1534.718,-1234.62,1.0,0,37.0,37.0,0,1.0
48.0,1448.786,-1234.62,1.0,0,48.0,48.0,0,1.0
49.0,4047.797,2408.901,1.0,0,49.0,49.0,0,1.0
51.0,5099.799,2114.934,1.0,0,51.0,51.0,0,1.0
55.0,4760.551,2153.389,1.0,0,55.0,55.0,0,1.0
59.0,5333.491,2259.342,1.0,0,59.0,59.0,0,1.0
60.0,1346.249,-1378.1,1.0,0,60.0,60.0,0,1.0
69.0,4374.926,2050.18,1.0,0,69.0,69.0,0,1.0
70.0,335.2976,820.288,1.0,0,70.0,70.0,0,1.0
71.0,626.2207,591.1622,1.0,0,71.0,71.0,0,1.0
72.0,1381.933,-726.539,1.0,0,72.0,72.0,0,1.0
80.0,3461.117,589.7126,1.0,0,80.0,80.0,0,1.0
83.0,1819.396,223.3754,1.0,0,83.0,83.0,0,1.0
84.0,5201.152,2466.078,1.0,0,84.0,84.0,0,1.0
86.0,1142.007,-1678.95,1.0,0,86.0,86.0,0,1.0
91.0,5215.958,1816.354,1.0,0,91.0,91.0,0,1.0
94.0,1826.629,-1692.81,1.0,0,94.0,94.0,0,1.0
95.0,5274.684,2211.118,1.0,0,95.0,95.0,0,1.0
96.0,2198.541,594.2562,1.0,0,96.0,96.0,0,1.0
100.0,1584.005,-657.441,1.0,0,100.0,100.0,0,1.0
101.0,5326.192,1831.089,1.0,0,101.0,101.0,0,1.0
102.0,1284.253,1094.398,1.0,0,102.0,102.0,0,1.0
123.0,423.8536,793.7649,1.0,0,123.0,123.0,0,1.0
125.0,4360.755,2423.121,1.0,0,125.0,125.0,0,1.0
126.0,4900.797,1250.185,1.0,0,126.0,126.0,0,1.0
127.0,4760.894,2219.826,1.0,0,127.0,127.0,0,1.0
144.0,1540.866,1243.528,1.0,0,144.0,144.0,0,1.0
151.0,4467.798,1814.113,1.0,0,151.0,151.0,0,1.0
153.0,2071.867,-1352.96,1.0,0,153.0,153.0,0,1.0
155.0,978.7361,-1482.9,1.0,0,155.0,155.0,0,1.0
156.0,1889.187,-1504.93,1.0,0,156.0,156.0,0,1.0
160.0,1058.005,-1678.95,1.0,0,160.0,160.0,0,1.0
161.0,3286.264,1780.217,1.0,0,161.0,161.0,0,1.0
167.0,626.2207,626.694,1.0,0,167.0,167.0,0,1.0
175.0,438.7512,1044.708,1.0,0,175.0,175.0,0,1.0
177.0,3327.219,1771.019,1.0,0,177.0,177.0,0,1.0
183.0,3245.31,1789.415,1.0,0,183.0,183.0,0,1.0
186.0,4034.334,1585.021,1.0,0,186.0,186.0,0,1.0
189.0,5373.974,2424.172,1.0,0,189.0,189.0,0,1.0
195.0,3201.003,615.3098,1.0,0,195.0,195.0,0,1.0
199.0,4060.927,2253.321,1.0,0,199.0,199.0,0,1.0
203.0,3221.877,1309.485,1.0,0,203.0,203.0,0,1.0
213.0,1979.506,-1938.24,1.0,0,213.0,213.0,0,1.0
214.0,1691.413,-1776.28,1.0,0,214.0,214.0,0,1.0
216.0,509.5167,1237.672,1.0,0,216.0,216.0,0,1.0
220.0,1434.063,-1463.32,1.0,0,220.0,220.0,0,1.0
223.0,1215.064,-316.823,1.0,0,223.0,223.0,0,1.0
228.0,1366.947,-1671.49,1.0,0,228.0,228.0,0,1.0
230.0,1637.234,-844.909,1.0,0,230.0,230.0,0,1.0
233.0,1687.149,-417.152,1.0,0,233.0,233.0,0,1.0
235.0,4886.716,1209.986,1.0,0,235.0,235.0,0,1.0
237.0,1544.228,-1608.65,1.0,0,237.0,237.0,0,1.0
239.0,4230.016,2103.63,1.0,0,239.0,239.0,0,1.0
250.0,5018.857,2191.451,1.0,0,250.0,250.0,0,1.0
254.0,447.5385,891.3763,1.0,0,254.0,254.0,0,1.0
256.0,5037.116,2179.51,1.0,0,256.0,256.0,0,1.0
259.0,1614.426,-1608.06,1.0,0,259.0,259.0,0,1.0
272.0,3423.27,1784.515,1.0,0,272.0,272.0,0,1.0
273.0,2048.271,-1702.1,1.0,0,273.0,273.0,0,1.0
275.0,2579.157,930.4769,1.0,0,275.0,275.0,0,1.0
276.0,3445.633,1792.288,1.0,0,276.0,276.0,0,1.0
278.0,1301.509,-113.039,1.0,0,278.0,278.0,0,1.0
280.0,1093.977,53.13965,1.0,0,280.0,280.0,0,1.0
290.0,1243.525,-1287.31,1.0,0,290.0,290.0,0,1.0
291.0,2095.779,-1352.96,1.0,0,291.0,291.0,0,1.0
296.0,3164.371,1186.96,1.0,0,296.0,296.0,0,1.0
301.0,2057.431,-1435.41,1.0,0,301.0,301.0,0,1.0
303.0,2504.344,827.2578,1.0,0,303.0,303.0,0,1.0
308.0,5166.503,1801.825,1.0,0,308.0,308.0,0,1.0
309.0,2057.431,-1530.7,1.0,0,309.0,309.0,0,1.0
314.0,954.9226,-1473.17,1.0,0,314.0,314.0,0,1.0
327.0,3263.039,1236.857,1.0,0,327.0,327.0,0,1.0
331.0,3263.039,1194.093,1.0,0,331.0,331.0,0,1.0
339.0,528.5651,117.8537,1.0,0,339.0,339.0,0,1.0
341.0,1567.863,1251.8,1.0,0,341.0,341.0,0,1.0
345.0,799.1239,141.3756,1.0,0,345.0,345.0,0,1.0
346.0,1776.051,582.9124,1.0,0,346.0,346.0,0,1.0
347.0,1237.861,-432.804,1.0,0,347.0,347.0,0,1.0
350.0,648.4427,1077.697,1.0,0,350.0,350.0,0,1.0
354.0,1222.596,-341.963,1.0,0,354.0,354.0,0,1.0
355.0,2039.399,-2025.81,1.0,0,355.0,355.0,0,1.0
371.0,2048.271,-1627.32,1.0,0,371.0,371.0,0,1.0
377.0,335.2976,690.5162,1.0,0,377.0,377.0,0,1.0
451.0,3056.814,-2523.15,1.0,0,451.0,451.0,0,1.0
452.0,2500.334,-2477.84,1.0,0,452.0,452.0,0,1.0
453.0,3296.178,-1308.78,1.0,0,453.0,453.0,0,1.0
456.0,2529.959,-2375.98,1.0,0,456.0,456.0,0,1.0
458.0,2592.227,-2466.01,1.0,0,458.0,458.0,0,1.0
460.0,3264.934,-2464.4,1.0,0,460.0,460.0,0,1.0
465.0,4905.065,-2356.21,1.0,0,465.0,465.0,0,1.0
470.0,2838.016,-2194.53,1.0,0,470.0,470.0,0,1.0
482.0,3002.121,-1062.38,1.0,0,482.0,482.0,0,1.0
494.0,3500.083,-1231.83,1.0,0,494.0,494.0,0,1.0
497.0,2392.859,-1197.47,1.0,0,497.0,497.0,0,1.0
501.0,3889.931,-1344.71,1.0,0,501.0,501.0,0,1.0
506.0,3805.031,-1112.66,1.0,0,506.0,506.0,0,1.0
509.0,3883.465,-1474.19,1.0,0,509.0,509.0,0,1.0
515.0,3794.374,-1601.64,1.0,0,515.0,515.0,0,1.0
519.0,5003.116,-2266.19,1.0,0,519.0,519.0,0,1.0
520.0,2490.886,-1432.18,1.0,0,520.0,520.0,0,1.0
523.0,2426.631,-2361.03,1.0,0,523.0,523.0,0,1.0
524.0,2900.18,-1130.81,1.0,0,524.0,524.0,0,1.0
525.0,2525.141,-2158.72,1.0,0,525.0,525.0,0,1.0
527.0,4095.952,-1671.52,1.0,0,527.0,527.0,0,1.0
528.0,2675.089,-2252.38,1.0,0,528.0,528.0,0,1.0
531.0,2751.375,-2048.73,1.0,0,531.0,531.0,0,1.0
532.0,3076.576,-1108.7,1.0,0,532.0,532.0,0,1.0
538.0,2680.485,-1300.5,1.0,0,538.0,538.0,0,1.0
545.0,3287.189,-1997.66,1.0,0,545.0,545.0,0,1.0
561.0,5003.116,-2297.9,1.0,0,561.0,561.0,0,1.0
562.0,2920.893,-1065.81,1.0,0,562.0,562.0,0,1.0
567.0,3805.031,-1159.75,1.0,0,567.0,567.0,0,1.0
570.0,4055.474,-1671.52,1.0,0,570.0,570.0,0,1.0
571.0,2661.504,-2116.75,1.0,0,571.0,571.0,0,1.0
572.0,2878.38,-1935.68,1.0,0,572.0,572.0,0,1.0
574.0,2826.58,-2247.09,1.0,0,574.0,574.0,0,1.0
577.0,3218.864,-1226.99,1.0,0,577.0,577.0,0,1.0
582.0,3986.226,-1215.02,1.0,0,582.0,582.0,0,1.0
587.0,3122.656,-2158.88,1.0,0,587.0,587.0,0,1.0
589.0,2989.261,-2257.17,1.0,0,589.0,589.0,0,1.0
590.0,3871.198,-1512.68,1.0,0,590.0,590.0,0,1.0
592.0,3055.597,-2607.27,1.0,0,592.0,592.0,0,1.0
597.0,2602.884,-2114.64,1.0,0,597.0,597.0,0,1.0
599.0,3683.906,-2129.67,1.0,0,599.0,599.0,0,1.0
602.0,3200.577,-2442.95,1.0,0,602.0,602.0,0,1.0
607.0,3481.309,-1843.93,1.0,0,607.0,607.0,0,1.0
608.0,3232.233,-1287.02,1.0,0,608.0,608.0,0,1.0
615.0,3636.771,-1215.12,1.0,0,615.0,615.0,0,1.0
616.0,4810.95,-562.013,1.0,0,616.0,616.0,0,1.0
618.0,2625.349,-1772.76,1.0,0,618.0,618.0,0,1.0
621.0,2590.634,-2358.87,1.0,0,621.0,621.0,0,1.0
622.0,4956.647,-2012.56,1.0,0,622.0,622.0,0,1.0
628.0,4779.708,-2297.95,1.0,0,628.0,628.0,0,1.0
634.0,3816.764,-1245.81,1.0,0,634.0,634.0,0,1.0
636.0,2843.488,-2005.84,1.0,0,636.0,636.0,0,1.0
638.0,2563.522,-1180.7,1.0,0,638.0,638.0,0,1.0
639.0,3680.087,-2191.12,1.0,0,639.0,639.0,0,1.0
641.0,2481.628,-2504.35,1.0,0,641.0,641.0,0,1.0
644.0,3052.918,-2385.23,1.0,0,644.0,644.0,0,1.0
651.0,3783.079,-1698.0,1.0,0,651.0,651.0,0,1.0
653.0,3052.918,-2339.72,1.0,0,653.0,653.0,0,1.0
659.0,2903.333,-1952.62,1.0,0,659.0,659.0,0,1.0
660.0,2796.333,-1555.05,1.0,0,660.0,660.0,0,1.0
663.0,4880.767,-2366.81,1.0,0,663.0,663.0,0,1.0
673.0,2486.27,-2158.72,1.0,0,673.0,673.0,0,1.0
674.0,3785.204,-1171.53,1.0,0,674.0,674.0,0,1.0
680.0,3692.759,-1734.41,1.0,0,680.0,680.0,0,1.0
682.0,2495.769,-1095.84,1.0,0,682.0,682.0,0,1.0
683.0,3661.028,-2199.17,1.0,0,683.0,683.0,0,1.0
687.0,2580.035,-1429.35,1.0,0,687.0,687.0,0,1.0
688.0,3465.16,-1077.28,1.0,0,688.0,688.0,0,1.0
698.0,2602.884,-2026.49,1.0,0,698.0,698.0,0,1.0
700.0,3740.314,-1790.03,1.0,0,700.0,700.0,0,1.0
715.0,3671.877,-1746.4,1.0,0,715.0,715.0,0,1.0
718.0,3512.059,-1302.48,1.0,0,718.0,718.0,0,1.0
722.0,2575.003,-2376.13,1.0,0,722.0,722.0,0,1.0
731.0,3015.684,-2063.07,1.0,0,731.0,731.0,0,1.0
747.0,2412.517,-1431.08,1.0,0,747.0,747.0,0,1.0
748.0,3655.18,-1623.7,1.0,0,748.0,748.0,0,1.0
760.0,3122.656,-2091.73,1.0,0,760.0,760.0,0,1.0
764.0,2438.386,-2442.6,1.0,0,764.0,764.0,0,1.0
771.0,3205.496,-1136.94,1.0,0,771.0,771.0,0,1.0
772.0,3893.435,-1223.28,1.0,0,772.0,772.0,0,1.0
785.0,3592.093,-1251.45,1.0,0,785.0,785.0,0,1.0
786.0,3212.115,-2319.16,1.0,0,786.0,786.0,0,1.0
791.0,3794.374,-1601.64,1.0,0,791.0,791.0,0,1.0
795.0,2619.549,-1359.38,1.0,0,795.0,795.0,0,1.0
800.0,2697.286,-1300.5,1.0,0,800.0,800.0,0,1.0
802.0,3068.619,-1223.87,1.0,0,802.0,802.0,0,1.0
807.0,4886.612,-550.336,1.0,0,807.0,807.0,0,1.0
808.0,2700.42,-2153.71,1.0,0,808.0,808.0,0,1.0
809.0,2865.632,-2352.64,1.0,0,809.0,809.0,0,1.0
810.0,2889.114,-1190.94,1.0,0,810.0,810.0,0,1.0
811.0,3614.432,-1233.28,1.0,0,811.0,811.0,0,1.0
812.0,2782.763,-2251.06,1.0,0,812.0,812.0,0,1.0
821.0,2779.6,-2026.53,1.0,0,821.0,821.0,0,1.0
825.0,2614.454,-1801.96,1.0,0,825.0,825.0,0,1.0
827.0,3302.697,-1206.55,1.0,0,827.0,827.0,0,1.0
901.0,5328.335,-183.394,1.0,0,901.0,901.0,0,1.0
904.0,6603.307,-2633.51,1.0,0,904.0,904.0,0,1.0
910.0,3412.393,-127.266,1.0,0,910.0,910.0,0,1.0
913.0,6302.006,-602.006,1.0,0,913.0,913.0,0,1.0
918.0,5797.207,-2106.28,1.0,0,918.0,918.0,0,1.0
926.0,6862.861,-2721.35,1.0,0,926.0,926.0,0,1.0
