50.0,-100,0.0,1.961712E9,4.0
50.0,-100,25200.0,1.961712E9,5.0
50.0,-100,28800.0,1.961712E9,32.0
50.0,-100,32400.0,1.961712E9,11.0
50.0,-100,36000.0,1.961712E9,11.0
50.0,-100,39600.0,1.961712E9,9.0
50.0,-100,43200.0,1.961712E9,4.0
50.0,-100,46800.0,1.961712E9,3.0
50.0,-100,50400.0,1.961712E9,5.0
50.0,-100,54000.0,1.961712E9,2.0
50.0,-100,57600.0,1.961712E9,5.0
50.0,-100,61200.0,1.961712E9,30.0
50.0,-100,64800.0,1.961712E9,19.0
50.0,-100,68400.0,1.961712E9,12.0
50.0,-100,72000.0,1.961712E9,17.0
50.0,-100,75600.0,1.961712E9,29.0
50.0,-100,79200.0,1.961712E9,14.0
50.0,-100,82800.0,1.961712E9,24.0
50.0,-100,25200.0,1.9643904E9,5.0
50.0,-100,28800.0,1.9643904E9,29.0
50.0,-100,32400.0,1.9643904E9,8.0
50.0,-100,36000.0,1.9643904E9,16.0
50.0,-100,39600.0,1.9643904E9,10.0
50.0,-100,43200.0,1.9643904E9,3.0
50.0,-100,46800.0,1.9643904E9,6.0
50.0,-100,50400.0,1.9643904E9,4.0
50.0,-100,54000.0,1.9643904E9,1.0
50.0,-100,57600.0,1.9643904E9,6.0
50.0,-100,61200.0,1.9643904E9,26.0
50.0,-100,64800.0,1.9643904E9,6.0
50.0,-100,68400.0,1.9643904E9,15.0
50.0,-100,72000.0,1.9643904E9,14.0
50.0,-100,75600.0,1.9643904E9,17.0
50.0,-100,79200.0,1.9643904E9,12.0
50.0,-100,82800.0,1.9643904E9,22.0
50.0,-100,0.0,1.9669824E9,3.0
50.0,-100,25200.0,1.9669824E9,4.0
50.0,-100,28800.0,1.9669824E9,38.0
50.0,-100,32400.0,1.9669824E9,8.0
50.0,-100,36000.0,1.9669824E9,15.0
50.0,-100,39600.0,1.9669824E9,8.0
50.0,-100,43200.0,1.9669824E9,2.0
50.0,-100,46800.0,1.9669824E9,5.0
50.0,-100,50400.0,1.9669824E9,1.0
50.0,-100,54000.0,1.9669824E9,2.0
50.0,-100,57600.0,1.9669824E9,5.0
50.0,-100,61200.0,1.9669824E9,27.0
50.0,-100,64800.0,1.9669824E9,8.0
50.0,-100,68400.0,1.9669824E9,16.0
50.0,-100,72000.0,1.9669824E9,13.0
50.0,-100,75600.0,1.9669824E9,10.0
50.0,-100,79200.0,1.9669824E9,13.0
50.0,-100,82800.0,1.9669824E9,16.0
50.0,-100,0.0,1.9696608E9,1.0
50.0,-100,25200.0,1.9696608E9,4.0
50.0,-100,28800.0,1.9696608E9,34.0
50.0,-100,32400.0,1.9696608E9,8.0
50.0,-100,36000.0,1.9696608E9,14.0
50.0,-100,39600.0,1.9696608E9,11.0
50.0,-100,43200.0,1.9696608E9,3.0
50.0,-100,46800.0,1.9696608E9,2.0
50.0,-100,50400.0,1.9696608E9,3.0
50.0,-100,54000.0,1.9696608E9,2.0
50.0,-100,57600.0,1.9696608E9,1.0
50.0,-100,61200.0,1.9696608E9,27.0
50.0,-100,64800.0,1.9696608E9,6.0
50.0,-100,68400.0,1.9696608E9,8.0
50.0,-100,72000.0,1.9696608E9,8.0
50.0,-100,75600.0,1.9696608E9,18.0
50.0,-100,79200.0,1.9696608E9,9.0
50.0,-100,82800.0,1.9696608E9,13.0
50.0,-100,25200.0,1.9722528E9,7.0
50.0,-100,28800.0,1.9722528E9,32.0
50.0,-100,32400.0,1.9722528E9,10.0
50.0,-100,36000.0,1.9722528E9,13.0
50.0,-100,39600.0,1.9722528E9,7.0
50.0,-100,43200.0,1.9722528E9,2.0
50.0,-100,46800.0,1.9722528E9,4.0
50.0,-100,50400.0,1.9722528E9,2.0
50.0,-100,54000.0,1.9722528E9,6.0
50.0,-100,61200.0,1.9722528E9,28.0
50.0,-100,64800.0,1.9722528E9,3.0
50.0,-100,68400.0,1.9722528E9,5.0
50.0,-100,72000.0,1.9722528E9,9.0
50.0,-100,75600.0,1.9722528E9,10.0
50.0,-100,79200.0,1.9722528E9,9.0
50.0,-100,82800.0,1.9722528E9,11.0
50.0,-100,25200.0,1.9749312E9,9.0
50.0,-100,28800.0,1.9749312E9,33.0
50.0,-100,32400.0,1.9749312E9,13.0
50.0,-100,36000.0,1.9749312E9,14.0
50.0,-100,39600.0,1.9749312E9,11.0
50.0,-100,43200.0,1.9749312E9,2.0
50.0,-100,46800.0,1.9749312E9,5.0
50.0,-100,50400.0,1.9749312E9,3.0
50.0,-100,54000.0,1.9749312E9,3.0
50.0,-100,57600.0,1.9749312E9,4.0
50.0,-100,61200.0,1.9749312E9,26.0
50.0,-100,64800.0,1.9749312E9,9.0
50.0,-100,68400.0,1.9749312E9,14.0
50.0,-100,72000.0,1.9749312E9,12.0
50.0,-100,75600.0,1.9749312E9,10.0
50.0,-100,79200.0,1.9749312E9,8.0
50.0,-100,82800.0,1.9749312E9,16.0
50.0,-100,0.0,1.9776096E9,1.0
50.0,-100,25200.0,1.9776096E9,6.0
50.0,-100,28800.0,1.9776096E9,33.0
50.0,-100,32400.0,1.9776096E9,8.0
50.0,-100,36000.0,1.9776096E9,11.0
50.0,-100,39600.0,1.9776096E9,8.0
50.0,-100,43200.0,1.9776096E9,4.0
50.0,-100,46800.0,1.9776096E9,1.0
50.0,-100,50400.0,1.9776096E9,1.0
50.0,-100,54000.0,1.9776096E9,2.0
50.0,-100,57600.0,1.9776096E9,1.0
50.0,-100,61200.0,1.9776096E9,25.0
50.0,-100,64800.0,1.9776096E9,10.0
50.0,-100,68400.0,1.9776096E9,4.0
50.0,-100,72000.0,1.9776096E9,15.0
50.0,-100,75600.0,1.9776096E9,18.0
50.0,-100,79200.0,1.9776096E9,11.0
50.0,-100,82800.0,1.9776096E9,13.0
50.0,-100,0.0,1.9802016E9,1.0
50.0,-100,25200.0,1.9802016E9,5.0
50.0,-100,28800.0,1.9802016E9,35.0
50.0,-100,32400.0,1.9802016E9,9.0
50.0,-100,36000.0,1.9802016E9,14.0
50.0,-100,39600.0,1.9802016E9,13.0
50.0,-100,43200.0,1.9802016E9,3.0
50.0,-100,46800.0,1.9802016E9,1.0
50.0,-100,50400.0,1.9802016E9,3.0
50.0,-100,54000.0,1.9802016E9,4.0
50.0,-100,57600.0,1.9802016E9,1.0
50.0,-100,61200.0,1.9802016E9,26.0
50.0,-100,64800.0,1.9802016E9,8.0
50.0,-100,68400.0,1.9802016E9,10.0
50.0,-100,72000.0,1.9802016E9,9.0
50.0,-100,75600.0,1.9802016E9,16.0
50.0,-100,79200.0,1.9802016E9,10.0
50.0,-100,82800.0,1.9802016E9,12.0
50.0,-100,0.0,1.98288E9,2.0
50.0,-100,25200.0,1.98288E9,4.0
50.0,-100,28800.0,1.98288E9,35.0
50.0,-100,32400.0,1.98288E9,7.0
50.0,-100,36000.0,1.98288E9,10.0
50.0,-100,39600.0,1.98288E9,8.0
50.0,-100,43200.0,1.98288E9,1.0
50.0,-100,50400.0,1.98288E9,1.0
50.0,-100,54000.0,1.98288E9,1.0
50.0,-100,61200.0,1.98288E9,27.0
50.0,-100,64800.0,1.98288E9,8.0
50.0,-100,68400.0,1.98288E9,5.0
50.0,-100,72000.0,1.98288E9,14.0
50.0,-100,75600.0,1.98288E9,12.0
50.0,-100,79200.0,1.98288E9,11.0
50.0,-100,82800.0,1.98288E9,16.0
50.0,-100,25200.0,1.985472E9,8.0
50.0,-100,28800.0,1.985472E9,37.0
50.0,-100,32400.0,1.985472E9,13.0
50.0,-100,36000.0,1.985472E9,11.0
50.0,-100,39600.0,1.985472E9,11.0
50.0,-100,43200.0,1.985472E9,6.0
50.0,-100,46800.0,1.985472E9,2.0
50.0,-100,50400.0,1.985472E9,6.0
50.0,-100,54000.0,1.985472E9,4.0
50.0,-100,57600.0,1.985472E9,6.0
50.0,-100,61200.0,1.985472E9,28.0
50.0,-100,64800.0,1.985472E9,11.0
50.0,-100,68400.0,1.985472E9,8.0
50.0,-100,72000.0,1.985472E9,14.0
50.0,-100,75600.0,1.985472E9,21.0
50.0,-100,79200.0,1.985472E9,15.0
50.0,-100,82800.0,1.985472E9,18.0
50.0,-100,25200.0,1.9881504E9,3.0
50.0,-100,28800.0,1.9881504E9,31.0
50.0,-100,32400.0,1.9881504E9,9.0
50.0,-100,36000.0,1.9881504E9,16.0
50.0,-100,39600.0,1.9881504E9,6.0
50.0,-100,43200.0,1.9881504E9,3.0
50.0,-100,46800.0,1.9881504E9,1.0
50.0,-100,54000.0,1.9881504E9,3.0
50.0,-100,57600.0,1.9881504E9,2.0
50.0,-100,61200.0,1.9881504E9,25.0
50.0,-100,64800.0,1.9881504E9,7.0
50.0,-100,68400.0,1.9881504E9,11.0
50.0,-100,72000.0,1.9881504E9,16.0
50.0,-100,75600.0,1.9881504E9,11.0
50.0,-100,79200.0,1.9881504E9,8.0
50.0,-100,82800.0,1.9881504E9,10.0
50.0,-100,25200.0,1.9908288E9,4.0
50.0,-100,28800.0,1.9908288E9,29.0
50.0,-100,32400.0,1.9908288E9,12.0
50.0,-100,36000.0,1.9908288E9,16.0
50.0,-100,39600.0,1.9908288E9,4.0
50.0,-100,43200.0,1.9908288E9,2.0
50.0,-100,46800.0,1.9908288E9,4.0
50.0,-100,50400.0,1.9908288E9,1.0
50.0,-100,54000.0,1.9908288E9,4.0
50.0,-100,57600.0,1.9908288E9,3.0
50.0,-100,61200.0,1.9908288E9,21.0
50.0,-100,64800.0,1.9908288E9,8.0
50.0,-100,68400.0,1.9908288E9,7.0
50.0,-100,72000.0,1.9908288E9,10.0
50.0,-100,75600.0,1.9908288E9,12.0
