22705.0,40.0,8,8,8,8
22705.0,40.0,23,23,23,23
22705.0,40.0,38,38,38,38
22705.0,40.0,53,53,53,53
22705.0,40.0,68,68,68,68
22705.0,40.0,83,83,83,83
22705.0,40.0,98,98,98,98
22705.0,40.0,113,113,113,113
22705.0,40.0,128,128,128,128
22705.0,40.0,143,143,143,143
22705.0,40.0,158,158,158,158
22705.0,40.0,173,173,173,173
22705.0,40.0,188,188,188,188
22705.0,40.0,203,203,203,203
22705.0,40.0,218,218,218,218
22705.0,40.0,233,233,233,233
22705.0,40.0,248,248,248,248
22705.0,40.0,263,263,263,263
22705.0,40.0,278,278,278,278
22705.0,40.0,293,293,293,293
22705.0,40.0,308,308,308,308
22705.0,40.0,323,323,323,323
22705.0,40.0,338,338,338,338
22705.0,40.0,353,353,353,353
22705.0,40.0,368,368,368,368
22705.0,40.0,382,382,382,382
22705.0,40.0,396,396,396,396
22705.0,40.0,410,410,410,410
22705.0,40.0,423,423,423,423
22705.0,40.0,436,436,436,436
22705.0,40.0,446,446,446,446
22736.0,40.0,0,0,0,0
22736.0,40.0,15,15,15,15
22736.0,40.0,30,30,30,30
22736.0,40.0,45,45,45,45
22736.0,40.0,60,60,60,60
22736.0,40.0,75,75,75,75
22736.0,40.0,90,90,90,90
22736.0,40.0,105,105,105,105
22736.0,40.0,120,120,120,120
22736.0,40.0,135,135,135,135
22736.0,40.0,150,150,150,150
22736.0,40.0,165,165,165,165
22736.0,40.0,180,180,180,180
22736.0,40.0,195,195,195,195
22736.0,40.0,210,210,210,210
22736.0,40.0,225,225,225,225
22736.0,40.0,240,240,240,240
22736.0,40.0,255,255,255,255
22736.0,40.0,270,270,270,270
22736.0,40.0,285,285,285,285
22736.0,40.0,300,300,300,300
22736.0,40.0,315,315,315,315
22736.0,40.0,330,330,330,330
22736.0,40.0,345,345,345,345
22736.0,40.0,360,360,360,360
22736.0,40.0,374,374,374,374
22736.0,40.0,388,388,388,388
22736.0,40.0,402,402,402,402
22736.0,40.0,416,416,416,416
22736.0,40.0,429,429,429,429
22766.0,40.0,10,10,10,10
22766.0,40.0,25,25,25,25
22766.0,40.0,40,40,40,40
22766.0,40.0,55,55,55,55
22766.0,40.0,70,70,70,70
22766.0,40.0,85,85,85,85
22766.0,40.0,100,100,100,100
22766.0,40.0,115,115,115,115
22766.0,40.0,130,130,130,130
22766.0,40.0,145,145,145,145
22766.0,40.0,160,160,160,160
22766.0,40.0,175,175,175,175
22766.0,40.0,190,190,190,190
22766.0,40.0,205,205,205,205
22766.0,40.0,220,220,220,220
22766.0,40.0,235,235,235,235
22766.0,40.0,250,250,250,250
22766.0,40.0,265,265,265,265
22766.0,40.0,280,280,280,280
22766.0,40.0,295,295,295,295
22766.0,40.0,310,310,310,310
22766.0,40.0,325,325,325,325
22766.0,40.0,340,340,340,340
22766.0,40.0,355,355,355,355
22766.0,40.0,370,370,370,370
22766.0,40.0,384,384,384,384
22766.0,40.0,398,398,398,398
22766.0,40.0,412,412,412,412
22766.0,40.0,425,425,425,425
22766.0,40.0,438,438,438,438
22766.0,40.0,448,448,448,448
22797.0,40.0,7,7,7,7
22797.0,40.0,22,22,22,22
22797.0,40.0,37,37,37,37
22797.0,40.0,52,52,52,52
22797.0,40.0,67,67,67,67
22797.0,40.0,82,82,82,82
22797.0,40.0,97,97,97,97
22797.0,40.0,112,112,112,112
22797.0,40.0,127,127,127,127
22797.0,40.0,142,142,142,142
22797.0,40.0,157,157,157,157
22797.0,40.0,172,172,172,172
22797.0,40.0,187,187,187,187
22797.0,40.0,202,202,202,202
22797.0,40.0,217,217,217,217
22797.0,40.0,232,232,232,232
22797.0,40.0,247,247,247,247
22797.0,40.0,262,262,262,262
22797.0,40.0,277,277,277,277
22797.0,40.0,292,292,292,292
22797.0,40.0,307,307,307,307
22797.0,40.0,322,322,322,322
22797.0,40.0,337,337,337,337
22797.0,40.0,352,352,352,352
22797.0,40.0,367,367,367,367
22797.0,40.0,381,381,381,381
22797.0,40.0,395,395,395,395
22797.0,40.0,409,409,409,409
22797.0,40.0,422,422,422,422
22797.0,40.0,435,435,435,435
22827.0,40.0,6,6,6,6
22827.0,40.0,21,21,21,21
22827.0,40.0,36,36,36,36
22827.0,40.0,51,51,51,51
22827.0,40.0,66,66,66,66
22827.0,40.0,81,81,81,81
22827.0,40.0,96,96,96,96
22827.0,40.0,111,111,111,111
22827.0,40.0,126,126,126,126
22827.0,40.0,141,141,141,141
22827.0,40.0,156,156,156,156
22827.0,40.0,171,171,171,171
22827.0,40.0,186,186,186,186
22827.0,40.0,201,201,201,201
22827.0,40.0,216,216,216,216
22827.0,40.0,231,231,231,231
22827.0,40.0,246,246,246,246
22827.0,40.0,261,261,261,261
22827.0,40.0,276,276,276,276
22827.0,40.0,291,291,291,291
22827.0,40.0,306,306,306,306
22827.0,40.0,321,321,321,321
22827.0,40.0,336,336,336,336
22827.0,40.0,351,351,351,351
22827.0,40.0,366,366,366,366
22827.0,40.0,380,380,380,380
22827.0,40.0,394,394,394,394
22827.0,40.0,408,408,408,408
22827.0,40.0,421,421,421,421
22827.0,40.0,434,434,434,434
22827.0,40.0,445,445,445,445
22858.0,40.0,2,2,2,2
22858.0,40.0,17,17,17,17
22858.0,40.0,32,32,32,32
22858.0,40.0,47,47,47,47
22858.0,40.0,62,62,62,62
22858.0,40.0,77,77,77,77
22858.0,40.0,92,92,92,92
22858.0,40.0,107,107,107,107
22858.0,40.0,122,122,122,122
22858.0,40.0,137,137,137,137
22858.0,40.0,152,152,152,152
22858.0,40.0,167,167,167,167
22858.0,40.0,182,182,182,182
22858.0,40.0,197,197,197,197
22858.0,40.0,212,212,212,212
22858.0,40.0,227,227,227,227
22858.0,40.0,242,242,242,242
22858.0,40.0,257,257,257,257
22858.0,40.0,272,272,272,272
22858.0,40.0,287,287,287,287
22858.0,40.0,302,302,302,302
22858.0,40.0,317,317,317,317
22858.0,40.0,332,332,332,332
22858.0,40.0,347,347,347,347
22858.0,40.0,362,362,362,362
22858.0,40.0,376,376,376,376
22858.0,40.0,390,390,390,390
22858.0,40.0,404,404,404,404
22858.0,40.0,418,418,418,418
22858.0,40.0,431,431,431,431
22858.0,40.0,442,442,442,442
22889.0,40.0,14,14,14,14
22889.0,40.0,29,29,29,29
22889.0,40.0,44,44,44,44
22889.0,40.0,59,59,59,59
22889.0,40.0,74,74,74,74
22889.0,40.0,89,89,89,89
22889.0,40.0,104,104,104,104
22889.0,40.0,119,119,119,119
22889.0,40.0,134,134,134,134
22889.0,40.0,149,149,149,149
22889.0,40.0,164,164,164,164
22889.0,40.0,179,179,179,179
22889.0,40.0,194,194,194,194
22889.0,40.0,209,209,209,209
22889.0,40.0,224,224,224,224
22889.0,40.0,239,239,239,239
22889.0,40.0,254,254,254,254
22889.0,40.0,269,269,269,269
22889.0,40.0,284,284,284,284
22889.0,40.0,299,299,299,299
22889.0,40.0,314,314,314,314
22889.0,40.0,329,329,329,329
22889.0,40.0,344,344,344,344
22889.0,40.0,359,359,359,359
22889.0,40.0,373,373,373,373
22889.0,40.0,387,387,387,387
22889.0,40.0,401,401,401,401
22889.0,40.0,415,415,415,415
22889.0,40.0,428,428,428,428
22889.0,40.0,441,441,441,441
22919.0,40.0,13,13,13,13
22919.0,40.0,28,28,28,28
22919.0,40.0,43,43,43,43
22919.0,40.0,58,58,58,58
22919.0,40.0,73,73,73,73
22919.0,40.0,88,88,88,88
22919.0,40.0,103,103,103,103
22919.0,40.0,118,118,118,118
22919.0,40.0,133,133,133,133
22919.0,40.0,148,148,148,148
22919.0,40.0,163,163,163,163
22919.0,40.0,178,178,178,178
22919.0,40.0,193,193,193,193
22919.0,40.0,208,208,208,208
22919.0,40.0,223,223,223,223
22919.0,40.0,238,238,238,238
22919.0,40.0,253,253,253,253
22919.0,40.0,268,268,268,268
22919.0,40.0,283,283,283,283
22919.0,40.0,298,298,298,298
22919.0,40.0,313,313,313,313
