113.0,0.999233967
599.0,0.998644049
866.0,0.997670843
862.0,0.997604884
799.0,0.992601749
915.0,0.992351674
378.0,0.991810222
104.0,0.991414933
372.0,0.986983183
202.0,0.985936814
887.0,0.983190272
1000.0,0.983012498
578.0,0.98284777
968.0,0.982251017
432.0,0.981851015
839.0,0.980908737
679.0,0.980481087
373.0,0.979407864
573.0,0.978406157
418.0,0.976850716
44.0,0.976499153
697.0,0.976239224
193.0,0.976160413
589.0,0.975273877
519.0,0.974802854
266.0,0.972629863
827.0,0.97254096
792.0,0.972081828
218.0,0.971074532
991.0,0.970492609
563.0,0.970166283
244.0,0.969991586
537.0,0.969868254
984.0,0.969600048
460.0,0.969102133
358.0,0.969014671
246.0,0.968768651
576.0,0.968722072
596.0,0.967555161
232.0,0.96685839
226.0,0.965943386
617.0,0.965741735
161.0,0.965708743
165.0,0.964990249
382.0,0.964579432
398.0,0.963462391
646.0,0.962520694
307.0,0.962210067
920.0,0.96153717
213.0,0.961066785
719.0,0.960391982
798.0,0.96008167
7.0,0.958189409
835.0,0.957400017
82.0,0.955760648
219.0,0.955659284
289.0,0.955240694
154.0,0.954706293
687.0,0.954361914
184.0,0.95269116
258.0,0.951577316
967.0,0.950638773
384.0,0.949906952
430.0,0.949453894
436.0,0.949412047
847.0,0.948917655
217.0,0.948411855
71.0,0.947066909
727.0,0.945430646
711.0,0.942801579
472.0,0.941687305
203.0,0.939180121
663.0,0.937254935
162.0,0.936659644
577.0,0.93659165
235.0,0.936585851
484.0,0.936547208
1007.0,0.934347783
737.0,0.933937799
912.0,0.933377794
756.0,0.933334008
994.0,0.932521377
951.0,0.932155545
21.0,0.931240975
176.0,0.931237599
921.0,0.931029947
439.0,0.930702522
906.0,0.930669564
720.0,0.930475595
14.0,0.930003289
872.0,0.928387676
448.0,0.924288993
464.0,0.923037343
593.0,0.919710751
427.0,0.916735753
624.0,0.916163673
634.0,0.915889403
961.0,0.91308015
288.0,0.910143395
393.0,0.909124868
700.0,0.907301342
565.0,0.906449778
497.0,0.906250776
678.0,0.90601112
993.0,0.905125735
714.0,0.905015948
74.0,0.904601349
824.0,0.904248183
231.0,0.902213545
197.0,0.901982488
179.0,0.900831449
285.0,0.897884327
514.0,0.896797286
501.0,0.895202266
900.0,0.89356989
503.0,0.892482505
186.0,0.89222241
874.0,0.891019925
962.0,0.890386981
881.0,0.889292896
403.0,0.884407261
931.0,0.88226691
145.0,0.882253016
127.0,0.882038681
283.0,0.880967299
948.0,0.880591759
759.0,0.880468848
40.0,0.880410054
939.0,0.880292697
508.0,0.87972655
858.0,0.87924161
738.0,0.879171582
120.0,0.876546337
890.0,0.875200368
604.0,0.875113575
748.0,0.874661744
273.0,0.874083512
301.0,0.873371058
137.0,0.87301128
654.0,0.872069831
81.0,0.871320255
247.0,0.867500339
567.0,0.865316562
791.0,0.865257446
41.0,0.863663966
39.0,0.862950926
135.0,0.86081073
245.0,0.859058201
210.0,0.857673439
4.0,0.857396691
574.0,0.856878184
923.0,0.8563378
